ID ,fi_org,h_org,fi_Tri,h_Tri,fi_Halley, h_Halley
2429,69,5000000,0.152044777,-0.931322575,1.254574045,-2.793967724
2430,69,6000000,0.190055971,-0.931322575,1.547101647,0
2431,69,7000000,0.220751417,-0.931322575,1.799725169,-2.793967724
2432,69,8000000,0.244386911,-2.793967724,2.012802724,-1.862645149
2433,69,9000000,0.261371724,0,2.189455017,0
2434,69,10000000,0.272882517,-1.862645149,2.333723614,-3.725290298
2435,69,15000000,0.278970447,-1.862645149,2.710714853,-7.450580597
2436,69,20000000,0.249758614,-3.725290298,2.770366336,-3.725290298
2437,69,25000000,0.215021601,-11.1758709,2.701250423,-3.725290298
2438,69,30000000,0.183609927,3.725290298,2.583021796,0
2439,69,35000000,0.156956048,14.90116119,2.449957037,0
2440,69,40000000,0.135111122,-7.450580597,2.31678996,-7.450580597
2441,69,50000000,0.102164677,-7.450580597,2.071635663,-14.90116119
2442,69,75000000,0.057247007,0,1.610078471,0
2443,69,100000000,0.036271786,29.80232239,1.306807462,14.90116119
2444,69,200000000,0.010896883,-29.80232239,0.737765049,0
2445,69,300000000,0.005218226,0,0.512613951,59.60464478
2446,69,350000000,0.003836931,0,0.444674697,-59.60464478
2447,69,400000000,0.003018386,-59.60464478,0.392543598,0
2448,69,500000000,0.001944045,59.60464478,0.318004822,0
2449,69,750000000,0.000972022,-119.2092896,0.215635509,0
2450,69,1000000000,0.000409273,-357.6278687,0.163095137,-119.2092896
2451,70,100,-0.022765789,1.917726422,0,-0.343746365
2452,70,500,-0.009362111,0.994702987,0,0.138754785
2453,70,1000,-0.021691449,-0.079580786,0,-0.041836756
2454,70,10000,0.001841727,-1.908119884,0,0.354702934
2455,70,50000,-0.000511591,-0.145519152,0,-0.211002771
2456,70,100000,0.000204636,0.902218744,0.000102318,0.378349796
2457,70,200000,-0.000153477,-1.338776201,0.000665068,-0.145519152
2458,70,300000,-0.000102318,1.571606845,0.002046363,-0.116415322
2459,70,400000,0.000102318,-1.746229827,0.004655476,-0.232830644
2460,70,500000,0.000255795,-0.523868948,0.008543566,0.814907253
2461,70,750000,0.001278977,-2.211891115,0.024863311,-0.814907253
2462,70,1000000,0.003529976,-0.465661287,0.051312554,-0.116415322
2463,70,2500000,0.04542926,0,0.382004828,-0.931322575
2464,70,5000000,0.164016001,0,1.131024874,0
2465,70,6000000,0.20509674,0,1.394698756,-1.862645149
2466,70,7000000,0.238247821,-2.793967724,1.622458967,0
2467,70,8000000,0.263673883,1.862645149,1.81461246,-1.862645149
2468,70,9000000,0.28209115,-3.725290298,1.97371719,0
2469,70,10000000,0.294471647,0,2.103814722,1.862645149
2470,70,15000000,0.301122327,-7.450580597,2.44371563,-3.725290298
2471,70,20000000,0.269557177,-7.450580597,2.49748382,-11.1758709
2472,70,25000000,0.232108732,0,2.435120905,0
2473,70,30000000,0.198139105,-3.725290298,2.328556548,-7.450580597
2474,70,35000000,0.169541181,-7.450580597,2.208537353,0
2475,70,40000000,0.145803369,0,2.088518158,-7.450580597
2476,70,50000000,0.110196652,0,1.867510946,0
2477,70,75000000,0.061646688,0,1.451383014,-14.90116119
2478,70,100000000,0.039085535,0,1.177988906,-14.90116119
2479,70,200000000,0.011715429,29.80232239,0.665068001,29.80232239
2480,70,300000000,0.00552518,-59.60464478,0.462068783,-59.60464478
2481,70,350000000,0.004143885,0,0.40072905,-119.2092896
2482,70,400000000,0.003171863,59.60464478,0.353867335,-59.60464478
2483,70,500000000,0.002097522,-119.2092896,0.286644308,-59.60464478
2484,70,750000000,0.000972022,0,0.194353333,-119.2092896
2485,70,1000000000,0.00056275,-119.2092896,0.147031187,119.2092896
2486,71,100,0.229192665,-0.161563207,0,-0.48349591
2487,71,500,-0.014171064,-1.886860446,0,-0.264265054
2488,71,1000,-0.022919266,-0.828435986,0,0.110048859
2489,71,10000,0.005218226,0.97679731,0,-0.2746674
2490,71,50000,0.001074341,-0.778527465,0,-0.552972779
2491,71,100000,-5.11591E-05,-0.218278728,5.11591E-05,1.135049388
2492,71,200000,0.000409273,-0.494765118,0.000511591,-0.785803422
2493,71,300000,0,-0.756699592,0.001841727,1.047737896
2494,71,400000,0.000102318,-0.291038305,0.004092726,-1.629814506
2495,71,500000,0.000409273,-1.92085281,0.007520384,0.116415322
2496,71,750000,0.001483613,-0.931322575,0.022203039,-0.232830644
2497,71,1000000,0.003734613,1.513399184,0.045838533,-1.979060471
2498,71,2500000,0.048345328,-1.862645149,0.341026407,0.465661287
2499,71,5000000,0.174350134,-0.931322575,1.009726702,-1.862645149
2500,71,6000000,0.217988827,-0.931322575,1.245058456,1.862645149
2501,71,7000000,0.25328859,0.931322575,1.448364628,0.931322575
2502,71,8000000,0.280300583,0,1.619901013,0
2503,71,9000000,0.29984335,-1.862645149,1.76196977,0
2504,71,10000000,0.313042392,5.587935448,1.878049716,-1.862645149
2505,71,15000000,0.320102345,-5.587935448,2.181423042,-1.862645149
2506,71,20000000,0.28654199,0,2.229461415,-3.725290298
2507,71,25000000,0.246791387,-3.725290298,2.17380034,-3.725290298
2508,71,30000000,0.210673079,0,2.078695616,3.725290298
2509,71,35000000,0.18013111,0,1.971517349,-7.450580597
2510,71,40000000,0.155012003,-7.450580597,1.864390242,0
2511,71,50000000,0.117205445,7.450580597,1.667069682,-7.450580597
2512,71,75000000,0.065637096,0,1.295654783,0
2513,71,100000000,0.041490011,-14.90116119,1.051574827,14.90116119
2514,71,200000000,0.012431656,-29.80232239,0.593649929,0
2515,71,300000000,0.005934453,59.60464478,0.412444479,59.60464478
2516,71,350000000,0.004399681,59.60464478,0.357806584,-59.60464478
2517,71,400000000,0.003376499,59.60464478,0.315856141,0
2518,71,500000000,0.002250999,0,0.255897703,-59.60464478
2519,71,750000000,0.001023182,-238.4185791,0.17348043,119.2092896
2520,71,1000000000,0.000511591,-119.2092896,0.131223032,119.2092896
2521,72,100,0.168262204,0.555218094,0,-0.488384444
2522,72,500,-0.015603518,1.962462193,0,0.020236257
2523,72,1000,0.022100721,-0.791715138,0,-1.416992745
2524,72,10000,-0.000102318,-2.390152076,0,-0.845830073
2525,72,50000,0.000255795,0.807631295,0,0.130967237
2526,72,100000,0.000306954,0.436557457,0.000102318,-1.222360879
2527,72,200000,-0.000153477,0.232830644,0.000511591,-0.261934474
2528,72,300000,0.000358114,1.629814506,0.00163709,-0.64028427
2529,72,400000,0.000204636,-0.931322575,0.003632294,-1.338776201
2530,72,500000,0.000409273,0.232830644,0.006701839,0.407453626
2531,72,750000,0.001483613,0.349245965,0.019593926,1.047737896
2532,72,1000000,0.003939249,-1.629814506,0.04046683,0.465661287
2533,72,2500000,0.050647486,-0.465661287,0.301275804,-1.862645149
2534,72,5000000,0.182791382,-3.725290298,0.891856189,-0.931322575
2535,72,6000000,0.228629915,-2.793967724,1.099766678,0.931322575
2536,72,7000000,0.265566769,0,1.279386197,0
2537,72,8000000,0.294011215,1.862645149,1.430868224,0.931322575
2538,72,9000000,0.314423687,-1.862645149,1.55636144,0
2539,72,10000000,0.328390115,-3.725290298,1.658935389,-1.862645149
2540,72,15000000,0.335808181,3.725290298,1.926906634,-1.862645149
2541,72,20000000,0.300559577,3.725290298,1.969317509,0
2542,72,25000000,0.258864929,7.450580597,1.920153636,-3.725290298
2543,72,30000000,0.221007213,-7.450580597,1.836048114,0
2544,72,35000000,0.189032789,7.450580597,1.74145498,0
2545,72,40000000,0.162634706,0,1.646759529,-7.450580597
2546,72,50000000,0.12303758,-7.450580597,1.472562872,0
2547,72,75000000,0.068757799,-29.80232239,1.144428552,0
2548,72,100000000,0.043536375,0,0.928844202,-14.90116119
2549,72,200000000,0.013045565,0,0.524431698,29.80232239
2550,72,300000000,0.006241407,59.60464478,0.364354946,0
2551,72,350000000,0.004655476,-59.60464478,0.316009618,-59.60464478
2552,72,400000000,0.003632294,-119.2092896,0.279072765,-59.60464478
2553,72,500000000,0.002353318,0,0.226020802,-119.2092896
2554,72,750000000,0.0011255,-119.2092896,0.153221436,0
2555,72,1000000000,0.000665068,119.2092896,0.115875309,-238.4185791
2556,73,100,0.444316584,-1.841470976,0,-2.016051326
2557,73,500,0.081445251,0.10174972,0,-0.326963345
2558,73,1000,0.008697043,0.407681,0,-1.369585334
2559,73,10000,-0.002353318,0.791260391,0,0.023646862
2560,73,50000,-0.000460432,-0.211002771,0,-0.422005542
2561,73,100000,-0.000153477,0.596628524,5.11591E-05,0.160071068
2562,73,200000,-5.11591E-05,0.02910383,0.000460432,-1.367880031
2563,73,300000,5.11591E-05,-1.28056854,0.001432454,-0.232830644
2564,73,400000,0.000153477,-1.92085281,0.003171863,-1.164153218
2565,73,500000,0.000358114,-1.047737896,0.005883294,-1.28056854
2566,73,750000,0.001585931,0.349245965,0.017138291,-0.698491931
2567,73,1000000,0.004041567,-1.28056854,0.035350922,0
2568,73,2500000,0.052489213,1.396983862,0.263059974,-1.862645149
2569,73,5000000,0.189339744,-2.793967724,0.778845788,0
2570,73,6000000,0.236815367,-1.862645149,0.960358193,0
2571,73,7000000,0.275082357,0.931322575,1.117211923,-0.931322575
2572,73,8000000,0.304498826,0,1.249406978,-1.862645149
2573,73,9000000,0.325729843,-1.862645149,1.359092039,-1.862645149
2574,73,10000000,0.340105544,-1.862645149,1.448620424,0
2575,73,15000000,0.347830564,3.725290298,1.682570883,5.587935448
2576,73,20000000,0.311302983,0,1.719558895,-3.725290298
2577,73,25000000,0.268175882,0,1.676687589,0
2578,73,30000000,0.228936869,3.725290298,1.603223154,-7.450580597
2579,73,35000000,0.195734629,0,1.520601245,0
2580,73,40000000,0.16846684,0,1.437928177,0
2581,73,50000000,0.127437261,22.35174179,1.285832241,7.450580597
2582,73,75000000,0.071315753,0,0.999290251,0
2583,73,100000000,0.045122306,0,0.811024847,0
2584,73,200000000,0.013505996,29.80232239,0.457873739,-29.80232239
2585,73,300000000,0.006394885,0,0.318107141,0
2586,73,350000000,0.004860112,0,0.275952061,0
2587,73,400000000,0.003683454,-119.2092896,0.243619525,0
2588,73,500000000,0.002404477,-178.8139343,0.197371719,-119.2092896
2589,73,750000000,0.001074341,-238.4185791,0.133780986,-119.2092896
2590,73,1000000000,0.000665068,119.2092896,0.101192654,-119.2092896
2591,74,100,0.225151098,1.190230137,0,1.04031983
2592,74,500,0.012227019,-1.980936304,0,0.838383585
2593,74,1000,0.018161472,-0.188265403,0,-0.805243872
2594,74,10000,-0.004706635,2.47018761,0,-0.605723471
2595,74,50000,0,-2.175511327,0,1.207808964
2596,74,100000,5.11591E-05,-0.378349796,5.11591E-05,0.320142135
2597,74,200000,0.000255795,0.145519152,0.000409273,2.53203325
2598,74,300000,0.000204636,-1.222360879,0.001227818,0.232830644
2599,74,400000,0.000204636,-0.756699592,0.00276259,-0.174622983
2600,74,500000,0.000409273,1.222360879,0.005064749,0.64028427
2601,74,750000,0.00163709,3.84170562,0.014784973,-0.232830644
2602,74,1000000,0.004246203,0.116415322,0.030541969,0.931322575
2603,74,2500000,0.053717031,0.931322575,0.226839347,0.465661287
2604,74,5000000,0.193790584,1.862645149,0.671565203,0.931322575
2605,74,6000000,0.242340548,2.793967724,0.828111979,2.793967724
2606,74,7000000,0.28157956,-3.725290298,0.963376579,2.793967724
2607,74,8000000,0.311609938,1.862645149,1.077410161,1.862645149
2608,74,9000000,0.333352546,1.862645149,1.171952135,0
2609,74,10000000,0.34808636,1.862645149,1.249100023,1.862645149
2610,74,15000000,0.356067176,-3.725290298,1.450871423,3.725290298
2611,74,20000000,0.31866989,7.450580597,1.482743528,7.450580597
2612,74,25000000,0.274519607,-3.725290298,1.445755515,-7.450580597
2613,74,30000000,0.234308573,-7.450580597,1.382420578,3.725290298
2614,74,35000000,0.200390105,0,1.311155984,7.450580597
2615,74,40000000,0.17235493,7.450580597,1.23989139,-7.450580597
2616,74,50000000,0.130404487,7.450580597,1.108668357,7.450580597
2617,74,75000000,0.072952844,14.90116119,0.861672333,14.90116119
2618,74,100000000,0.046196647,0,0.699344582,0
2619,74,200000000,0.013812951,29.80232239,0.394794597,29.80232239
2620,74,300000000,0.006599521,119.2092896,0.27436613,-59.60464478
2621,74,350000000,0.004911271,0,0.237940867,59.60464478
2622,74,400000000,0.003836931,0,0.21005917,-59.60464478
2623,74,500000000,0.002455636,59.60464478,0.170206249,0
2624,74,750000000,0.001227818,119.2092896,0.115363719,0
2625,74,1000000000,0.000665068,0,0.087277385,-119.2092896
2626,75,100,0.112345333,1.186649001,5.11591E-05,-0.987128601
2627,75,500,-0.1330136,-0.067018391,5.11591E-05,0.801492206
2628,75,1000,0.005883294,-0.374939191,5.11591E-05,0.457475835
2629,75,10000,0.000255795,0.691215973,5.11591E-05,-0.532963895
2630,75,50000,0.000716227,-0.618456397,5.11591E-05,-0.312866177
2631,75,100000,-0.000255795,0.873114914,5.11591E-05,-0.683940016
2632,75,200000,0.000204636,0.61118044,0.000409273,-0.02910383
2633,75,300000,0,-1.338776201,0.001074341,0
2634,75,400000,0.000204636,-1.688022166,0.002353318,-0.407453626
2635,75,500000,0.000306954,-0.174622983,0.004348522,-0.174622983
2636,75,750000,0.001739409,-0.232830644,0.012585133,-0.116415322
2637,75,1000000,0.004297362,-2.095475793,0.025937652,0.814907253
2638,75,2500000,0.05433094,-0.931322575,0.192920879,-0.931322575
2639,75,5000000,0.196041583,0.931322575,0.571088776,0.931322575
2640,75,6000000,0.245205456,-3.725290298,0.704255854,0.931322575
2641,75,7000000,0.2849049,-1.862645149,0.8192103,0
2642,75,8000000,0.31534455,0,0.91620791,-0.931322575
2643,75,9000000,0.337342954,0,0.996578819,-1.862645149
2644,75,10000000,0.352179086,3.725290298,1.062215915,1.862645149
2645,75,15000000,0.36026222,3.725290298,1.2337523,-3.725290298
2646,75,20000000,0.322506821,0,1.260815452,-3.725290298
2647,75,25000000,0.277793788,-7.450580597,1.22935262,-3.725290298
2648,75,30000000,0.237173481,11.1758709,1.17558443,3.725290298
2649,75,35000000,0.202743422,7.450580597,1.114960924,14.90116119
2650,75,40000000,0.174401293,7.450580597,1.054337417,0
2651,75,50000000,0.131990419,7.450580597,0.94281063,0
2652,75,75000000,0.073822548,0,0.73275146,0
2653,75,100000000,0.046759396,0,0.594673111,14.90116119
2654,75,200000000,0.014119905,29.80232239,0.335705863,0
2655,75,300000000,0.006701839,-59.60464478,0.233285391,0
2656,75,350000000,0.004911271,-119.2092896,0.202334149,0
2657,75,400000000,0.003734613,-59.60464478,0.178647497,0
2658,75,500000000,0.002455636,-119.2092896,0.14467787,0
2659,75,750000000,0.0011255,238.4185791,0.09812311,119.2092896
2660,75,1000000000,0.000665068,119.2092896,0.074231821,119.2092896
2661,76,100,-0.254567567,-1.992276566,0,-1.046714715
2662,76,500,0.00332534,-0.47401727,0,-1.136641004
2663,76,1000,-0.02823981,1.931880433,0,-0.6866685
2664,76,10000,0.003120704,0.06002665,0,-0.041836756
2665,76,50000,-5.11591E-05,-0.589352567,0,-0.247382559
2666,76,100000,-0.000306954,-0.232830644,0.000102318,0.058207661
2667,76,200000,5.11591E-05,-0.64028427,0.000306954,-0.436557457
2668,76,300000,0,1.862645149,0.000920863,-1.105945557
2669,76,400000,0.000204636,-0.407453626,0.001995204,-1.105945557
2670,76,500000,0.000358114,-0.232830644,0.003581135,-0.291038305
2671,76,750000,0.00163709,-0.349245965,0.010487611,-0.465661287
2672,76,1000000,0.004246203,-1.979060471,0.021742608,-1.28056854
2673,76,2500000,0.05433094,-0.465661287,0.161560365,-0.465661287
2674,76,5000000,0.196143901,-1.862645149,0.478183892,0
2675,76,6000000,0.245256615,0,0.589659521,-0.931322575
2676,76,7000000,0.285058377,-0.931322575,0.685940904,-1.862645149
2677,76,8000000,0.31539571,0.931322575,0.767130359,-0.931322575
2678,76,9000000,0.337445272,-1.862645149,0.834404545,-1.862645149
2679,76,10000000,0.352434881,0,0.889349394,1.862645149
2680,76,15000000,0.360364538,-7.450580597,1.033004082,-3.725290298
2681,76,20000000,0.32255798,-3.725290298,1.055667553,0
2682,76,25000000,0.277844947,0,1.02926947,0
2683,76,30000000,0.23722464,3.725290298,0.984249482,-7.450580597
2684,76,35000000,0.202948058,0,0.933499678,0
2685,76,40000000,0.174554771,-7.450580597,0.882749873,-14.90116119
2686,76,50000000,0.132041578,-7.450580597,0.789333399,-7.450580597
2687,76,75000000,0.073873707,29.80232239,0.613448492,-14.90116119
2688,76,100000000,0.046810555,14.90116119,0.497880137,0
2689,76,200000000,0.014068746,0,0.281067969,-29.80232239
2690,76,300000000,0.00665068,0,0.195274197,0
2691,76,350000000,0.00496243,59.60464478,0.169438863,0
2692,76,400000000,0.00388809,0,0.149589141,-59.60464478
2693,76,500000000,0.002557954,-119.2092896,0.121195853,59.60464478
2694,76,750000000,0.001176659,0,0.082161478,-119.2092896
2695,76,1000000000,0.000665068,357.6278687,0.062107119,0
2696,77,100,0.1995204,-0.357204044,-5.11591E-05,-0.454917881
2697,77,500,-0.023072744,-1.6812578,-5.11591E-05,0.579177595
2698,77,1000,-0.000204636,0.529098543,-5.11591E-05,0.06184564
2699,77,10000,-0.003939249,1.031366992,-5.11591E-05,0.012732926
2700,77,50000,-0.000767386,0.211002771,-5.11591E-05,1.746229827
2701,77,100000,5.11591E-05,-0.596628524,5.11591E-05,0.145519152
2702,77,200000,-5.11591E-05,0.64028427,0.000204636,-1.047737896
2703,77,300000,5.11591E-05,0.931322575,0.000716227,1.105945557
2704,77,400000,0.000204636,-0.698491931,0.001585931,-1.28056854
2705,77,500000,0.000306954,1.222360879,0.002967226,0.989530236
2706,77,750000,0.00168825,0.232830644,0.008645884,-1.047737896
2707,77,1000000,0.004092726,0.582076609,0.017854518,-1.28056854
2708,77,2500000,0.05376819,-1.396983862,0.132860123,1.396983862
2709,77,5000000,0.193892902,1.862645149,0.393413302,0.931322575
2710,77,6000000,0.242545184,0,0.485141527,1.862645149
2711,77,7000000,0.281835355,1.862645149,0.564335778,2.793967724
2712,77,8000000,0.311968051,0,0.631149533,2.793967724
2713,77,9000000,0.333710659,1.862645149,0.686503654,1.862645149
2714,77,10000000,0.348444473,1.862645149,0.731728278,1.862645149
2715,77,15000000,0.356322971,-7.450580597,0.849905746,1.862645149
2716,77,20000000,0.319028004,11.1758709,0.86852765,-3.725290298
2717,77,25000000,0.274775402,3.725290298,0.846836201,0
2718,77,30000000,0.234513209,-7.450580597,0.80974587,-7.450580597
2719,77,35000000,0.200594741,-7.450580597,0.768051223,-7.450580597
2720,77,40000000,0.172559567,0,0.726305416,0
2721,77,50000000,0.130506805,-7.450580597,0.649413323,-7.450580597
2722,77,75000000,0.073055162,0,0.504684294,0
2723,77,100000000,0.046247806,-14.90116119,0.409630729,0
2724,77,200000000,0.01386411,29.80232239,0.231187869,29.80232239
2725,77,300000000,0.006548362,0,0.160639502,59.60464478
2726,77,350000000,0.004860112,0,0.139357326,59.60464478
2727,77,400000000,0.003785772,119.2092896,0.122986421,0
2728,77,500000000,0.002455636,-119.2092896,0.099606723,0
2729,77,750000000,0.001023182,238.4185791,0.067529982,119.2092896
2730,77,1000000000,0.000613909,119.2092896,0.051107918,0
2731,78,100,-0.076687456,-0.278035373,0,-0.97845998
2732,78,500,-0.001278977,0.431725766,0,-0.412057943
2733,78,1000,0.000869704,-0.14415491,0,-0.173713488
2734,78,10000,0.002353318,-0.432919478,0,-1.309672371
2735,78,50000,-0.000255795,-0.931322575,0,0.298314262
